0 [0.01, 0.01]
174770 [1.199933e-02, 2.447761e-02]
174780 [1.199387e-02, 2.447445e-02]
174790 [1.201932e-02, 2.448587e-02]
174800 [1.200830e-02, 2.449337e-02]
174810 [1.202354e-02, 2.447147e-02]
174820 [1.200619e-02, 2.445535e-02]
174830 [1.187023e-02, 2.433780e-02]
174840 [1.192894e-02, 2.444490e-02]
174850 [1.183424e-02, 2.443349e-02]
174860 [1.187242e-02, 2.455589e-02]
174870 [1.190679e-02, 2.451598e-02]
174880 [1.195674e-02, 2.452270e-02]
174890 [1.198920e-02, 2.451048e-02]
174900 [1.200963e-02, 2.449718e-02]
174910 [1.200536e-02, 2.449397e-02]
174920 [1.201197e-02, 2.447165e-02]
174930 [1.197695e-02, 2.443304e-02]
174940 [1.201211e-02, 2.446845e-02]
174950 [1.202099e-02, 2.448050e-02]
174960 [1.201866e-02, 2.448429e-02]
174970 [1.201692e-02, 2.448948e-02]
174980 [1.198421e-02, 2.447849e-02]
174990 [1.199262e-02, 2.445243e-02]
175000 [1.198162e-02, 2.445116e-02]
175010 [1.196152e-02, 2.444080e-02]
175020 [1.200301e-02, 2.447842e-02]
175030 [1.200543e-02, 2.448112e-02]
175040 [1.202022e-02, 2.448621e-02]
175050 [1.202662e-02, 2.448826e-02]
175060 [1.199113e-02, 2.448114e-02]
175070 [1.196491e-02, 2.442153e-02]
175080 [1.201780e-02, 2.443415e-02]
175090 [1.199673e-02, 2.445775e-02]
175100 [1.200782e-02, 2.448579e-02]
175110 [1.200534e-02, 2.449531e-02]
175120 [1.203319e-02, 2.447137e-02]
175130 [1.201161e-02, 2.448727e-02]
175140 [1.197305e-02, 2.440915e-02]
175150 [1.198387e-02, 2.441912e-02]
175160 [1.202178e-02, 2.445255e-02]
175170 [1.190022e-02, 2.443518e-02]
175180 [1.203324e-02, 2.445004e-02]
175190 [1.205823e-02, 2.442401e-02]
175200 [1.202305e-02, 2.447695e-02]
175210 [1.198151e-02, 2.451105e-02]
175220 [1.201472e-02, 2.448083e-02]
175230 [1.201066e-02, 2.447562e-02]
175240 [1.197334e-02, 2.443926e-02]
175250 [1.199001e-02, 2.451196e-02]
175260 [1.207310e-02, 2.441004e-02]
175270 [1.205203e-02, 2.443809e-02]
175280 [1.199958e-02, 2.448450e-02]
175290 [1.196373e-02, 2.446131e-02]
175300 [1.198249e-02, 2.447118e-02]
175310 [1.200718e-02, 2.445715e-02]
175320 [1.201347e-02, 2.446774e-02]
175330 [1.199521e-02, 2.445612e-02]
175340 [1.193473e-02, 2.447190e-02]
175350 [1.196798e-02, 2.444959e-02]
175360 [1.200759e-02, 2.446613e-02]
175370 [1.205286e-02, 2.443184e-02]
175380 [1.200426e-02, 2.449638e-02]
175390 [1.200995e-02, 2.450036e-02]
175400 [1.203078e-02, 2.446277e-02]
175410 [1.190951e-02, 2.443861e-02]
175420 [1.198597e-02, 2.445769e-02]
175430 [1.196261e-02, 2.443204e-02]
175440 [1.204557e-02, 2.439609e-02]
175450 [1.193814e-02, 2.452783e-02]
175460 [1.196426e-02, 2.450775e-02]
175470 [1.201630e-02, 2.447065e-02]
175480 [1.203230e-02, 2.446951e-02]
175490 [1.202494e-02, 2.448612e-02]
175500 [1.202137e-02, 2.449225e-02]
175510 [1.203503e-02, 2.448138e-02]
175520 [1.189581e-02, 2.445588e-02]
175530 [1.191286e-02, 2.437531e-02]
175540 [1.205053e-02, 2.443643e-02]
175550 [1.198629e-02, 2.446218e-02]
175560 [1.196841e-02, 2.447321e-02]
175570 [1.201056e-02, 2.447215e-02]
175580 [1.200916e-02, 2.448419e-02]
175590 [1.199700e-02, 2.448202e-02]
175600 [1.203422e-02, 2.448296e-02]
175610 [1.194191e-02, 2.445032e-02]
175620 [1.201847e-02, 2.446732e-02]
175630 [1.199203e-02, 2.444262e-02]
175640 [1.198764e-02, 2.450783e-02]
175650 [1.204578e-02, 2.442994e-02]
175660 [1.195679e-02, 2.453561e-02]
175670 [1.204406e-02, 2.444489e-02]
175680 [1.198553e-02, 2.452014e-02]
175690 [1.194713e-02, 2.444768e-02]
175700 [1.210923e-02, 2.440695e-02]
175710 [1.199317e-02, 2.449738e-02]
175720 [1.196816e-02, 2.450912e-02]
175730 [1.201773e-02, 2.448880e-02]
175740 [1.203526e-02, 2.446008e-02]
175750 [1.200938e-02, 2.442436e-02]
175760 [1.186255e-02, 2.445940e-02]
175770 [1.188269e-02, 2.449225e-02]
175780 [1.193988e-02, 2.455699e-02]
175790 [1.198457e-02, 2.449358e-02]
175800 [1.199836e-02, 2.450147e-02]
175810 [1.201320e-02, 2.449279e-02]
175820 [1.202141e-02, 2.448838e-02]
175830 [1.199091e-02, 2.442267e-02]
175840 [1.199304e-02, 2.445498e-02]
175850 [1.200317e-02, 2.447491e-02]
175860 [1.192934e-02, 2.440380e-02]
175870 [1.202749e-02, 2.448144e-02]
175880 [1.199320e-02, 2.446554e-02]
175890 [1.201854e-02, 2.447502e-02]
175900 [1.202046e-02, 2.448384e-02]
175910 [1.200140e-02, 2.445717e-02]
175920 [1.197551e-02, 2.443990e-02]
175930 [1.201697e-02, 2.445242e-02]
175940 [1.202622e-02, 2.446307e-02]
175950 [1.201687e-02, 2.449293e-02]
175960 [1.201846e-02, 2.449632e-02]
175970 [1.203275e-02, 2.448000e-02]
175980 [1.195406e-02, 2.441109e-02]
175990 [1.200800e-02, 2.448731e-02]
176000 [1.199266e-02, 2.446239e-02]
176010 [1.203117e-02, 2.446409e-02]
176020 [1.200500e-02, 2.447133e-02]
176030 [1.185557e-02, 2.440379e-02]
176040 [1.206140e-02, 2.437234e-02]
176050 [1.195938e-02, 2.449934e-02]
176060 [1.188314e-02, 2.452181e-02]
176070 [1.197385e-02, 2.454752e-02]
176080 [1.200417e-02, 2.448306e-02]
176090 [1.200309e-02, 2.448575e-02]
176100 [1.202975e-02, 2.448637e-02]
176110 [1.202864e-02, 2.448269e-02]
176120 [1.203091e-02, 2.448723e-02]
176130 [1.202335e-02, 2.449659e-02]
176140 [1.197948e-02, 2.445536e-02]
176150 [1.197106e-02, 2.446701e-02]
176160 [1.196293e-02, 2.449033e-02]
176170 [1.200917e-02, 2.449023e-02]
176180 [1.201131e-02, 2.445923e-02]
176190 [1.202029e-02, 2.445718e-02]
176200 [1.199624e-02, 2.447979e-02]
176210 [1.200395e-02, 2.448914e-02]
176220 [1.195811e-02, 2.443625e-02]
176230 [1.198074e-02, 2.446054e-02]
176240 [1.202290e-02, 2.447537e-02]
176250 [1.199476e-02, 2.447032e-02]
176260 [1.199113e-02, 2.445002e-02]
176270 [1.203315e-02, 2.449000e-02]
176280 [1.187655e-02, 2.450734e-02]
176290 [1.196884e-02, 2.446349e-02]
176300 [1.206453e-02, 2.437006e-02]
176310 [1.207176e-02, 2.440711e-02]
176320 [1.204950e-02, 2.446308e-02]
176330 [1.201589e-02, 2.446402e-02]
176340 [1.195763e-02, 2.447014e-02]
176350 [1.191214e-02, 2.442033e-02]
176360 [1.193622e-02, 2.440656e-02]
176370 [1.204681e-02, 2.440681e-02]
176380 [1.215843e-02, 2.428188e-02]
176390 [8.477252e-03, 2.118298e-02]
176400 [6.498299e-03, 2.038569e-02]
176410 [8.534091e-03, 2.181377e-02]
176420 [9.946384e-03, 2.328329e-02]
176430 [1.113187e-02, 2.360180e-02]
176440 [1.130437e-02, 2.415694e-02]
176450 [1.162810e-02, 2.398936e-02]
176460 [1.151902e-02, 2.417280e-02]
176470 [1.175776e-02, 2.423292e-02]
176480 [1.176973e-02, 2.430923e-02]
176490 [1.181365e-02, 2.433129e-02]
176500 [1.185710e-02, 2.435932e-02]
176510 [1.188208e-02, 2.438768e-02]
176520 [1.190574e-02, 2.439661e-02]
176530 [1.191799e-02, 2.440850e-02]
176540 [1.192967e-02, 2.441745e-02]
176550 [1.193936e-02, 2.442427e-02]
176560 [1.194561e-02, 2.443049e-02]
176570 [1.195161e-02, 2.443503e-02]
176580 [1.195677e-02, 2.443897e-02]
176590 [1.196115e-02, 2.444262e-02]
176600 [1.196495e-02, 2.444560e-02]
176610 [1.196831e-02, 2.444822e-02]
176620 [1.197124e-02, 2.445063e-02]
176630 [1.197391e-02, 2.445277e-02]
176640 [1.197633e-02, 2.445470e-02]
176650 [1.197852e-02, 2.445646e-02]
176660 [1.198052e-02, 2.445808e-02]
176670 [1.198236e-02, 2.445956e-02]
176680 [1.198405e-02, 2.446094e-02]
176690 [1.198562e-02, 2.446221e-02]
176700 [1.198708e-02, 2.446339e-02]
176710 [1.198844e-02, 2.446451e-02]
176720 [1.198972e-02, 2.446555e-02]
176730 [1.199091e-02, 2.446652e-02]
176740 [1.199203e-02, 2.446743e-02]
176750 [1.199308e-02, 2.446830e-02]
176760 [1.199408e-02, 2.446911e-02]
176770 [1.199500e-02, 2.446988e-02]
176780 [1.199589e-02, 2.447061e-02]
176790 [1.199673e-02, 2.447129e-02]
176800 [1.199753e-02, 2.447194e-02]
176810 [1.199829e-02, 2.447256e-02]
176820 [1.199901e-02, 2.447315e-02]
176830 [1.199969e-02, 2.447370e-02]
176840 [1.200034e-02, 2.447424e-02]
176850 [1.200097e-02, 2.447474e-02]
176860 [1.200158e-02, 2.447523e-02]
176870 [1.200214e-02, 2.447570e-02]
176880 [1.200270e-02, 2.447613e-02]
176890 [1.200322e-02, 2.447656e-02]
176900 [1.200373e-02, 2.447695e-02]
176910 [1.200422e-02, 2.447734e-02]
176920 [1.200469e-02, 2.447771e-02]
176930 [1.200515e-02, 2.447806e-02]
176940 [1.200559e-02, 2.447840e-02]
176950 [1.200602e-02, 2.447872e-02]
176960 [1.200643e-02, 2.447903e-02]
176970 [1.200682e-02, 2.447934e-02]
176980 [1.200720e-02, 2.447964e-02]
176990 [1.200759e-02, 2.447992e-02]
177000 [1.200795e-02, 2.448018e-02]
177010 [1.200831e-02, 2.448044e-02]
177020 [1.200866e-02, 2.448069e-02]
177030 [1.200900e-02, 2.448094e-02]
177040 [1.200934e-02, 2.448117e-02]
177050 [1.200965e-02, 2.448140e-02]
177060 [1.200997e-02, 2.448162e-02]
177070 [1.201027e-02, 2.448183e-02]
177080 [1.201057e-02, 2.448204e-02]
177090 [1.201087e-02, 2.448224e-02]
177100 [1.201117e-02, 2.448243e-02]
177110 [1.201145e-02, 2.448261e-02]
177120 [1.201173e-02, 2.448280e-02]
177130 [1.201200e-02, 2.448298e-02]
177140 [1.201227e-02, 2.448316e-02]
177150 [1.201254e-02, 2.448333e-02]
177160 [1.201280e-02, 2.448349e-02]
177170 [1.201306e-02, 2.448365e-02]
177180 [1.201332e-02, 2.448380e-02]
177190 [1.201357e-02, 2.448395e-02]
177200 [1.201382e-02, 2.448411e-02]
177210 [1.201407e-02, 2.448425e-02]
177220 [1.201432e-02, 2.448440e-02]
177230 [1.201458e-02, 2.448453e-02]
177240 [1.201480e-02, 2.448467e-02]
177250 [1.201504e-02, 2.448480e-02]
177260 [1.201528e-02, 2.448494e-02]
177270 [1.201550e-02, 2.448507e-02]
177280 [1.201573e-02, 2.448521e-02]
177290 [1.201597e-02, 2.448533e-02]
177300 [1.201619e-02, 2.448546e-02]
177310 [1.201642e-02, 2.448557e-02]
177320 [1.201664e-02, 2.448570e-02]
177330 [1.201688e-02, 2.448582e-02]
177340 [1.201710e-02, 2.448593e-02]
177350 [1.201733e-02, 2.448604e-02]
177360 [1.201754e-02, 2.448616e-02]
177370 [1.201775e-02, 2.448628e-02]
177380 [1.201797e-02, 2.448639e-02]
177390 [1.201819e-02, 2.448650e-02]
177400 [1.201841e-02, 2.448662e-02]
177410 [1.201863e-02, 2.448671e-02]
177420 [1.201885e-02, 2.448682e-02]
177430 [1.201906e-02, 2.448693e-02]
177440 [1.201926e-02, 2.448704e-02]
177450 [1.201948e-02, 2.448714e-02]
177460 [1.201970e-02, 2.448724e-02]
177470 [1.201991e-02, 2.448734e-02]
177480 [1.202012e-02, 2.448745e-02]
177490 [1.202033e-02, 2.448755e-02]
177500 [1.202055e-02, 2.448765e-02]
177510 [1.202076e-02, 2.448775e-02]
177520 [1.202096e-02, 2.448784e-02]
177530 [1.202118e-02, 2.448793e-02]
177540 [1.202138e-02, 2.448804e-02]
177550 [1.202158e-02, 2.448815e-02]
177560 [1.202180e-02, 2.448824e-02]
177570 [1.202200e-02, 2.448834e-02]
177580 [1.202222e-02, 2.448842e-02]
177590 [1.202242e-02, 2.448853e-02]
177600 [1.202262e-02, 2.448862e-02]
177610 [1.202284e-02, 2.448871e-02]
177620 [1.202304e-02, 2.448882e-02]
177630 [1.202325e-02, 2.448891e-02]
177640 [1.202347e-02, 2.448899e-02]
177650 [1.202367e-02, 2.448910e-02]
177660 [1.202389e-02, 2.448916e-02]
177670 [1.202394e-02, 2.448838e-02]
177680 [1.198043e-02, 2.441292e-02]
177690 [1.187849e-02, 2.435059e-02]
177700 [1.194565e-02, 2.445353e-02]
177710 [1.200123e-02, 2.447410e-02]
177720 [1.199340e-02, 2.447223e-02]
177730 [1.201668e-02, 2.448355e-02]
177740 [1.201783e-02, 2.448559e-02]
177750 [1.201844e-02, 2.448638e-02]
177760 [1.201930e-02, 2.448638e-02]
177770 [1.201912e-02, 2.448651e-02]
177780 [1.202087e-02, 2.448707e-02]
177790 [1.202153e-02, 2.448714e-02]
177800 [1.202233e-02, 2.448758e-02]
177810 [1.202281e-02, 2.448772e-02]
177820 [1.202293e-02, 2.448753e-02]
177830 [1.201880e-02, 2.448223e-02]
177840 [1.193561e-02, 2.439173e-02]
177850 [1.191739e-02, 2.441331e-02]
177860 [1.198713e-02, 2.447382e-02]
177870 [1.200545e-02, 2.447589e-02]
177880 [1.201918e-02, 2.448574e-02]
177890 [1.201877e-02, 2.448384e-02]
177900 [1.202179e-02, 2.448705e-02]
177910 [1.202370e-02, 2.448913e-02]
177920 [1.202242e-02, 2.448835e-02]
177930 [1.202408e-02, 2.448864e-02]
177940 [1.202396e-02, 2.448875e-02]
177950 [1.202436e-02, 2.448890e-02]
177960 [1.202454e-02, 2.448894e-02]
177970 [1.202485e-02, 2.448908e-02]
177980 [1.202515e-02, 2.448918e-02]
177990 [1.202545e-02, 2.448931e-02]
178000 [1.202573e-02, 2.448943e-02]
178010 [1.202601e-02, 2.448956e-02]
178020 [1.202628e-02, 2.448967e-02]
178030 [1.202656e-02, 2.448981e-02]
178040 [1.202686e-02, 2.449003e-02]
178050 [1.202716e-02, 2.449040e-02]
178060 [1.199130e-02, 2.443705e-02]
178070 [1.187864e-02, 2.432016e-02]
178080 [1.194027e-02, 2.445013e-02]
178090 [1.197503e-02, 2.446508e-02]
178100 [1.200055e-02, 2.447474e-02]
178110 [1.201620e-02, 2.448182e-02]
178120 [1.202186e-02, 2.448690e-02]
178130 [1.199673e-02, 2.446908e-02]
178140 [1.197080e-02, 2.445377e-02]
178150 [1.200333e-02, 2.448572e-02]
178160 [1.200882e-02, 2.448064e-02]
178170 [1.202271e-02, 2.448701e-02]
178180 [1.202303e-02, 2.448743e-02]
178190 [1.202370e-02, 2.448804e-02]
178200 [1.202399e-02, 2.448802e-02]
178210 [1.202385e-02, 2.448764e-02]
178220 [1.202179e-02, 2.448501e-02]
178230 [1.199336e-02, 2.445542e-02]
178240 [1.194470e-02, 2.444049e-02]
178250 [1.197451e-02, 2.446941e-02]
178260 [1.201012e-02, 2.448539e-02]
178270 [1.202245e-02, 2.448496e-02]
178280 [1.202382e-02, 2.448696e-02]
178290 [1.202572e-02, 2.448894e-02]
178300 [1.202639e-02, 2.448995e-02]
178310 [1.202532e-02, 2.448879e-02]
178320 [1.202681e-02, 2.448967e-02]
178330 [1.202707e-02, 2.448973e-02]
178340 [1.202511e-02, 2.448659e-02]
178350 [1.195415e-02, 2.439860e-02]
178360 [1.194077e-02, 2.439661e-02]
178370 [1.194033e-02, 2.444418e-02]
178380 [1.198304e-02, 2.446429e-02]
178390 [1.201745e-02, 2.448279e-02]
178400 [1.201320e-02, 2.448142e-02]
178410 [1.201875e-02, 2.448444e-02]
178420 [1.200041e-02, 2.446587e-02]
178430 [1.192233e-02, 2.441680e-02]
178440 [1.196013e-02, 2.445613e-02]
178450 [1.200845e-02, 2.448370e-02]
178460 [1.201971e-02, 2.448504e-02]
178470 [1.201227e-02, 2.447776e-02]
178480 [1.200187e-02, 2.446241e-02]
178490 [1.199747e-02, 2.446160e-02]
178500 [1.201222e-02, 2.447984e-02]
178510 [1.202244e-02, 2.448540e-02]
178520 [1.202957e-02, 2.448940e-02]
178530 [1.202510e-02, 2.448701e-02]
178540 [1.202881e-02, 2.449153e-02]
178550 [1.199559e-02, 2.446550e-02]
178560 [1.195735e-02, 2.441964e-02]
178570 [1.200097e-02, 2.447793e-02]
178580 [1.200744e-02, 2.447547e-02]
178590 [1.202726e-02, 2.448648e-02]
178600 [1.202656e-02, 2.448783e-02]
178610 [1.199658e-02, 2.445223e-02]
178620 [1.194088e-02, 2.441425e-02]
178630 [1.197685e-02, 2.445495e-02]
178640 [1.200271e-02, 2.447549e-02]
178650 [1.200107e-02, 2.445607e-02]
178660 [1.194790e-02, 2.442348e-02]
178670 [1.199657e-02, 2.447313e-02]
178680 [1.200415e-02, 2.447263e-02]
178690 [1.202669e-02, 2.448622e-02]
178700 [1.202514e-02, 2.448434e-02]
178710 [1.201664e-02, 2.447658e-02]
178720 [1.194873e-02, 2.441419e-02]
178730 [1.201236e-02, 2.447866e-02]
178740 [1.201715e-02, 2.448071e-02]
178750 [1.201583e-02, 2.448259e-02]
178760 [1.202423e-02, 2.448813e-02]
178770 [1.202701e-02, 2.448772e-02]
178780 [1.202385e-02, 2.448425e-02]
178790 [1.193071e-02, 2.439865e-02]
178800 [1.202242e-02, 2.446824e-02]
178810 [1.202703e-02, 2.448322e-02]
178820 [1.201067e-02, 2.447494e-02]
178830 [1.201959e-02, 2.448217e-02]
178840 [1.197591e-02, 2.442318e-02]
178850 [1.197071e-02, 2.442087e-02]
178860 [1.197018e-02, 2.444989e-02]
178870 [1.198242e-02, 2.446326e-02]
178880 [1.200269e-02, 2.446116e-02]
178890 [1.196345e-02, 2.443965e-02]
178900 [1.198748e-02, 2.447336e-02]
178910 [1.201169e-02, 2.448249e-02]
178920 [1.202936e-02, 2.448649e-02]
178930 [1.202951e-02, 2.448718e-02]
178940 [1.202894e-02, 2.449036e-02]
178950 [1.202789e-02, 2.448781e-02]
178960 [1.202153e-02, 2.447644e-02]
178970 [1.179992e-02, 2.429740e-02]
178980 [1.194372e-02, 2.443320e-02]
178990 [1.201959e-02, 2.448329e-02]
179000 [1.201636e-02, 2.447329e-02]
179010 [1.201678e-02, 2.447288e-02]
179020 [1.199295e-02, 2.444648e-02]
179030 [1.202975e-02, 2.448874e-02]
179040 [1.202681e-02, 2.448730e-02]
179050 [1.202197e-02, 2.448260e-02]
179060 [1.203167e-02, 2.449244e-02]
179070 [1.202741e-02, 2.448246e-02]
179080 [1.187143e-02, 2.436024e-02]
179090 [1.196615e-02, 2.445810e-02]
179100 [1.201550e-02, 2.447672e-02]
179110 [1.202843e-02, 2.448419e-02]
179120 [1.202480e-02, 2.448511e-02]
179130 [1.202379e-02, 2.448424e-02]
179140 [1.196101e-02, 2.440852e-02]
179150 [1.197973e-02, 2.446049e-02]
179160 [1.200886e-02, 2.448274e-02]
179170 [1.198548e-02, 2.447331e-02]
179180 [1.201566e-02, 2.447355e-02]
179190 [1.203129e-02, 2.448753e-02]
179200 [1.203415e-02, 2.449382e-02]
179210 [1.203122e-02, 2.449138e-02]
179220 [1.203083e-02, 2.448940e-02]
179230 [1.203102e-02, 2.449017e-02]
179240 [1.201563e-02, 2.447169e-02]
179250 [1.175459e-02, 2.427730e-02]
179260 [1.199209e-02, 2.445443e-02]
179270 [1.197806e-02, 2.446082e-02]
179280 [1.203187e-02, 2.448165e-02]
179290 [1.202564e-02, 2.448171e-02]
179300 [1.197915e-02, 2.443267e-02]
179310 [1.200944e-02, 2.446857e-02]
179320 [1.202009e-02, 2.447495e-02]
179330 [1.201414e-02, 2.447727e-02]
179340 [1.202146e-02, 2.448431e-02]
179350 [1.203033e-02, 2.449058e-02]
179360 [1.203149e-02, 2.448988e-02]
179370 [1.203458e-02, 2.449298e-02]
179380 [1.203692e-02, 2.450406e-02]
179390 [1.191250e-02, 2.442388e-02]
179400 [1.197678e-02, 2.448773e-02]
179410 [1.200065e-02, 2.445619e-02]
179420 [1.203543e-02, 2.447949e-02]
179430 [1.203535e-02, 2.449458e-02]
179440 [1.203727e-02, 2.449266e-02]
179450 [1.202764e-02, 2.448478e-02]
179460 [1.191134e-02, 2.439081e-02]
179470 [1.198660e-02, 2.445951e-02]
179480 [1.201494e-02, 2.448146e-02]
179490 [1.202856e-02, 2.448579e-02]
179500 [1.201324e-02, 2.447233e-02]
179510 [1.184534e-02, 2.435038e-02]
179520 [1.196474e-02, 2.445734e-02]
179530 [1.198524e-02, 2.446654e-02]
179540 [1.202216e-02, 2.448555e-02]
179550 [1.203465e-02, 2.448693e-02]
179560 [1.203745e-02, 2.449067e-02]
179570 [1.202258e-02, 2.446691e-02]
179580 [1.195361e-02, 2.436882e-02]
179590 [1.200112e-02, 2.446187e-02]
179600 [1.200503e-02, 2.447486e-02]
179610 [1.202612e-02, 2.448413e-02]
179620 [1.203177e-02, 2.450362e-02]
179630 [1.203363e-02, 2.449082e-02]
179640 [1.201644e-02, 2.445700e-02]
179650 [1.191978e-02, 2.440923e-02]
179660 [1.195552e-02, 2.448047e-02]
179670 [1.199690e-02, 2.446193e-02]
179680 [1.202865e-02, 2.446604e-02]
179690 [1.203687e-02, 2.447985e-02]
179700 [1.199620e-02, 2.446951e-02]
179710 [1.182774e-02, 2.436852e-02]
179720 [1.196600e-02, 2.449918e-02]
179730 [1.203463e-02, 2.442378e-02]
179740 [1.205907e-02, 2.445492e-02]
179750 [1.203185e-02, 2.450282e-02]
179760 [1.199017e-02, 2.451510e-02]
179770 [1.203425e-02, 2.447740e-02]
179780 [1.204203e-02, 2.447123e-02]
179790 [1.203515e-02, 2.450156e-02]
179800 [1.203580e-02, 2.450237e-02]
179810 [1.203621e-02, 2.450617e-02]
179820 [1.200549e-02, 2.450373e-02]
179830 [1.203217e-02, 2.447043e-02]
179840 [1.202889e-02, 2.449049e-02]
179850 [1.204924e-02, 2.448820e-02]
179860 [1.202291e-02, 2.441787e-02]
179870 [1.194530e-02, 2.450402e-02]
179880 [1.206742e-02, 2.442681e-02]
179890 [1.203924e-02, 2.446488e-02]
179900 [1.196664e-02, 2.452199e-02]
179910 [1.198720e-02, 2.436152e-02]
179920 [1.197633e-02, 2.443409e-02]
179930 [1.195160e-02, 2.451536e-02]
179940 [1.203343e-02, 2.448772e-02]
179950 [1.207015e-02, 2.446905e-02]
179960 [1.203403e-02, 2.449783e-02]
179970 [1.202758e-02, 2.449999e-02]
179980 [1.199494e-02, 2.444825e-02]
179990 [1.202876e-02, 2.447983e-02]
180000 [1.202099e-02, 2.449196e-02]
180010 [1.201540e-02, 2.447873e-02]
180020 [1.198837e-02, 2.447252e-02]
180030 [1.200741e-02, 2.445923e-02]
180040 [1.203058e-02, 2.449080e-02]
180050 [1.203467e-02, 2.449168e-02]
180060 [1.200825e-02, 2.448482e-02]
180070 [1.198762e-02, 2.446724e-02]
180080 [1.199813e-02, 2.443981e-02]
180090 [1.197451e-02, 2.449816e-02]
180100 [1.203519e-02, 2.445403e-02]
180110 [1.198177e-02, 2.450068e-02]
180120 [1.200528e-02, 2.443850e-02]
180130 [1.204572e-02, 2.444520e-02]
180140 [1.196380e-02, 2.441840e-02]
180150 [1.191526e-02, 2.460665e-02]
180160 [1.195177e-02, 2.454249e-02]
180170 [1.198688e-02, 2.452595e-02]
180180 [1.199949e-02, 2.449759e-02]
180190 [1.187025e-02, 2.437486e-02]
180200 [1.197273e-02, 2.446421e-02]
180210 [1.198524e-02, 2.445502e-02]
180220 [1.197202e-02, 2.444542e-02]
180230 [1.201484e-02, 2.449656e-02]
180240 [1.200888e-02, 2.447669e-02]
180250 [1.201976e-02, 2.447764e-02]
180260 [1.198367e-02, 2.444883e-02]
180270 [1.203668e-02, 2.449611e-02]
180280 [1.202537e-02, 2.448123e-02]
180290 [1.204083e-02, 2.449860e-02]
180300 [1.202015e-02, 2.450341e-02]
180310 [1.197936e-02, 2.444175e-02]
180320 [1.199952e-02, 2.449971e-02]
180330 [1.200721e-02, 2.447109e-02]
180340 [1.205370e-02, 2.448025e-02]
180350 [1.203259e-02, 2.449293e-02]
180360 [1.203304e-02, 2.449578e-02]
180370 [1.196567e-02, 2.442525e-02]
180380 [1.202919e-02, 2.445627e-02]
180390 [1.202933e-02, 2.445649e-02]
180400 [1.201465e-02, 2.448768e-02]
180410 [1.200489e-02, 2.448195e-02]
180420 [1.206105e-02, 2.446038e-02]
180430 [1.201948e-02, 2.450569e-02]
180440 [1.205207e-02, 2.447453e-02]
180450 [1.202215e-02, 2.445586e-02]
180460 [1.198226e-02, 2.439728e-02]
180470 [1.187424e-02, 2.436715e-02]
180480 [1.202918e-02, 2.452913e-02]
180490 [1.200435e-02, 2.445758e-02]
180500 [1.204790e-02, 2.447896e-02]
180510 [1.201191e-02, 2.450662e-02]
180520 [1.204106e-02, 2.446936e-02]
180530 [1.198470e-02, 2.447355e-02]
180540 [1.200861e-02, 2.441729e-02]
180550 [1.201020e-02, 2.449020e-02]
180560 [1.204503e-02, 2.444703e-02]
180570 [1.186612e-02, 2.446741e-02]
180580 [1.209134e-02, 2.435004e-02]
180590 [1.202452e-02, 2.445628e-02]
180600 [1.195309e-02, 2.447884e-02]
180610 [1.196526e-02, 2.449559e-02]
180620 [1.197611e-02, 2.447298e-02]
180630 [1.204633e-02, 2.448241e-02]
180640 [1.204566e-02, 2.448786e-02]
180650 [1.203962e-02, 2.450356e-02]
180660 [1.202630e-02, 2.450632e-02]
180670 [1.202312e-02, 2.447367e-02]
180680 [1.203161e-02, 2.448136e-02]
180690 [1.201697e-02, 2.448768e-02]
180700 [1.202857e-02, 2.447347e-02]
180710 [1.191728e-02, 2.437042e-02]
180720 [1.195764e-02, 2.446636e-02]
180730 [1.203434e-02, 2.447318e-02]
180740 [1.203809e-02, 2.447762e-02]
180750 [1.203928e-02, 2.449408e-02]
180760 [1.203983e-02, 2.447493e-02]
180770 [1.200813e-02, 2.448493e-02]
180780 [1.204632e-02, 2.444990e-02]
180790 [1.195141e-02, 2.448283e-02]
180800 [1.189589e-02, 2.464443e-02]
180810 [1.196998e-02, 2.454016e-02]
180820 [1.204454e-02, 2.448001e-02]
180830 [1.207683e-02, 2.446613e-02]
180840 [1.205364e-02, 2.446192e-02]
180850 [1.200165e-02, 2.446237e-02]
180860 [1.201896e-02, 2.447980e-02]
180870 [1.201440e-02, 2.447113e-02]
180880 [1.184287e-02, 2.435166e-02]
180890 [1.198913e-02, 2.446635e-02]
180900 [1.199831e-02, 2.446913e-02]
180910 [1.203054e-02, 2.448697e-02]
180920 [1.203650e-02, 2.449091e-02]
180930 [1.203005e-02, 2.447560e-02]
180940 [1.193059e-02, 2.439285e-02]
180950 [1.198690e-02, 2.445555e-02]
180960 [1.201697e-02, 2.446762e-02]
180970 [1.203675e-02, 2.446884e-02]
180980 [1.203870e-02, 2.449325e-02]
180990 [1.204010e-02, 2.449614e-02]
181000 [1.203167e-02, 2.447119e-02]
181010 [1.190527e-02, 2.442397e-02]
181020 [1.198711e-02, 2.447134e-02]
181030 [1.203331e-02, 2.448380e-02]
181040 [1.204587e-02, 2.447857e-02]
181050 [1.203782e-02, 2.448727e-02]
181060 [1.199471e-02, 2.443969e-02]
181070 [1.202560e-02, 2.448063e-02]
181080 [1.201059e-02, 2.447009e-02]
181090 [1.204635e-02, 2.448689e-02]
181100 [1.203282e-02, 2.449698e-02]
181110 [1.198209e-02, 2.446435e-02]
