WARNING:tensorflow:From /data/homezvol2/andyz8/.local/lib/python3.8/site-packages/tensorflow/python/compat/v2_compat.py:101: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
Using TensorFlow 2 backend.

./DDA/2D-MRI/inverse-ray/complex/2/
Compiling model...
Building feed-forward neural network...
'build' took 0.051565 s

2022-08-18 01:26:37.966309: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-08-18 01:26:39.821892: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 14647 MB memory:  -> device: 0, name: Tesla V100-FHHL-16GB, pci bus id: 0000:12:00.0, compute capability: 7.0
'compile' took 3.116257 s

Initializing variables...
Training model...

Step      Train loss              Test loss               Test metric
59000     [1.21e-05, 1.87e-05]    [1.21e-05, 0.00e+00]    []  
60000     [1.08e-05, 1.12e-05]    [1.08e-05, 0.00e+00]    []  
61000     [1.60e-05, 2.13e-05]    [1.60e-05, 0.00e+00]    []  
62000     [1.18e-05, 1.27e-05]    [1.18e-05, 0.00e+00]    []  
63000     [1.04e-05, 1.16e-05]    [1.04e-05, 0.00e+00]    []  
64000     [1.59e-05, 1.81e-05]    [1.59e-05, 0.00e+00]    []  
65000     [9.89e-06, 1.07e-05]    [9.89e-06, 0.00e+00]    []  
66000     [1.87e-05, 2.05e-05]    [1.87e-05, 0.00e+00]    []  
67000     [1.66e-05, 1.83e-05]    [1.66e-05, 0.00e+00]    []  
68000     [1.02e-05, 1.91e-05]    [1.02e-05, 0.00e+00]    []  
69000     [1.05e-05, 1.26e-05]    [1.05e-05, 0.00e+00]    []  
70000     [1.93e-05, 2.24e-05]    [1.93e-05, 0.00e+00]    []  
71000     [3.74e-05, 7.84e-05]    [3.74e-05, 0.00e+00]    []  
72000     [1.04e-05, 1.25e-05]    [1.04e-05, 0.00e+00]    []  
73000     [1.00e-05, 1.42e-05]    [1.00e-05, 0.00e+00]    []  
74000     [8.59e-06, 1.01e-05]    [8.59e-06, 0.00e+00]    []  
75000     [1.76e-05, 2.51e-05]    [1.76e-05, 0.00e+00]    []  
76000     [1.16e-05, 1.46e-05]    [1.16e-05, 0.00e+00]    []  
77000     [8.11e-06, 9.98e-06]    [8.11e-06, 0.00e+00]    []  
78000     [8.17e-06, 9.92e-06]    [8.17e-06, 0.00e+00]    []  
79000     [8.30e-06, 1.12e-05]    [8.30e-06, 0.00e+00]    []  
80000     [8.30e-06, 1.09e-05]    [8.30e-06, 0.00e+00]    []  
81000     [1.06e-05, 5.66e-05]    [1.06e-05, 0.00e+00]    []  
82000     [1.24e-05, 2.44e-05]    [1.24e-05, 0.00e+00]    []  
83000     [8.14e-06, 1.21e-05]    [8.14e-06, 0.00e+00]    []  
84000     [8.13e-06, 1.05e-05]    [8.13e-06, 0.00e+00]    []  
85000     [1.34e-05, 2.86e-05]    [1.34e-05, 0.00e+00]    []  
86000     [2.13e-05, 2.73e-05]    [2.13e-05, 0.00e+00]    []  
87000     [1.10e-05, 1.48e-05]    [1.10e-05, 0.00e+00]    []  
88000     [7.91e-06, 1.11e-05]    [7.91e-06, 0.00e+00]    []  
89000     [9.24e-06, 2.66e-05]    [9.24e-06, 0.00e+00]    []  
90000     [8.80e-05, 3.04e-04]    [8.80e-05, 0.00e+00]    []  
91000     [6.77e-06, 9.02e-06]    [6.77e-06, 0.00e+00]    []  
92000     [7.22e-06, 9.76e-06]    [7.22e-06, 0.00e+00]    []  
93000     [6.83e-06, 9.19e-06]    [6.83e-06, 0.00e+00]    []  
94000     [9.43e-06, 1.22e-05]    [9.43e-06, 0.00e+00]    []  
95000     [6.48e-06, 8.77e-06]    [6.48e-06, 0.00e+00]    []  
96000     [6.93e-06, 9.57e-06]    [6.93e-06, 0.00e+00]    []  
97000     [6.44e-06, 8.80e-06]    [6.44e-06, 0.00e+00]    []  
98000     [6.29e-06, 8.83e-06]    [6.29e-06, 0.00e+00]    []  
99000     [7.40e-06, 1.54e-05]    [7.40e-06, 0.00e+00]    []  
100000    [9.38e-06, 1.30e-05]    [9.38e-06, 0.00e+00]    []  
101000    [7.46e-06, 2.52e-05]    [7.46e-06, 0.00e+00]    []  
102000    [8.91e-06, 1.39e-05]    [8.91e-06, 0.00e+00]    []  
103000    [6.21e-06, 8.75e-06]    [6.21e-06, 0.00e+00]    []  
104000    [8.48e-06, 1.24e-05]    [8.48e-06, 0.00e+00]    []  
105000    [8.37e-06, 1.28e-05]    [8.37e-06, 0.00e+00]    []  
106000    [5.79e-06, 8.65e-06]    [5.79e-06, 0.00e+00]    []  
107000    [5.80e-06, 8.46e-06]    [5.80e-06, 0.00e+00]    []  
108000    [6.49e-06, 1.37e-05]    [6.49e-06, 0.00e+00]    []  
109000    [5.84e-06, 8.81e-06]    [5.84e-06, 0.00e+00]    []  
110000    [5.60e-06, 2.60e-05]    [5.60e-06, 0.00e+00]    []  
111000    [7.35e-06, 3.73e-05]    [7.35e-06, 0.00e+00]    []  
112000    [5.72e-06, 8.62e-06]    [5.72e-06, 0.00e+00]    []  
113000    [1.05e-05, 1.61e-05]    [1.05e-05, 0.00e+00]    []  
114000    [7.61e-06, 1.08e-05]    [7.61e-06, 0.00e+00]    []  
115000    [5.33e-06, 8.32e-06]    [5.33e-06, 0.00e+00]    []  
116000    [5.44e-06, 8.20e-06]    [5.44e-06, 0.00e+00]    []  
117000    [6.34e-06, 1.58e-05]    [6.34e-06, 0.00e+00]    []  
118000    [5.27e-06, 8.04e-06]    [5.27e-06, 0.00e+00]    []  
119000    [9.63e-06, 1.71e-05]    [9.63e-06, 0.00e+00]    []  
120000    [7.37e-06, 1.16e-05]    [7.37e-06, 0.00e+00]    []  
121000    [8.46e-06, 1.17e-05]    [8.46e-06, 0.00e+00]    []  
122000    [5.50e-06, 8.47e-06]    [5.50e-06, 0.00e+00]    []  
123000    [5.07e-06, 7.91e-06]    [5.07e-06, 0.00e+00]    []  
124000    [7.16e-06, 1.10e-05]    [7.16e-06, 0.00e+00]    []  
125000    [5.28e-06, 8.21e-06]    [5.28e-06, 0.00e+00]    []  
126000    [1.02e-05, 2.28e-05]    [1.02e-05, 0.00e+00]    []  
127000    [6.97e-06, 2.24e-05]    [6.97e-06, 0.00e+00]    []  
128000    [4.92e-06, 7.97e-06]    [4.92e-06, 0.00e+00]    []  
129000    [5.40e-06, 8.60e-06]    [5.40e-06, 0.00e+00]    []  
130000    [5.68e-06, 1.07e-05]    [5.68e-06, 0.00e+00]    []  
131000    [5.04e-06, 8.24e-06]    [5.04e-06, 0.00e+00]    []  
132000    [4.68e-06, 7.75e-06]    [4.68e-06, 0.00e+00]    []  
133000    [5.03e-06, 1.04e-05]    [5.03e-06, 0.00e+00]    []  
134000    [4.69e-06, 7.77e-06]    [4.69e-06, 0.00e+00]    []  
135000    [4.72e-06, 1.04e-05]    [4.72e-06, 0.00e+00]    []  
136000    [4.67e-06, 7.93e-06]    [4.67e-06, 0.00e+00]    []  
137000    [4.53e-06, 7.54e-06]    [4.53e-06, 0.00e+00]    []  
138000    [5.11e-06, 1.04e-05]    [5.11e-06, 0.00e+00]    []  
139000    [5.14e-06, 1.90e-05]    [5.14e-06, 0.00e+00]    []  
140000    [7.59e-06, 1.21e-05]    [7.59e-06, 0.00e+00]    []  
141000    [4.41e-06, 7.52e-06]    [4.41e-06, 0.00e+00]    []  
142000    [4.92e-06, 8.18e-06]    [4.92e-06, 0.00e+00]    []  
143000    [5.26e-06, 1.30e-05]    [5.26e-06, 0.00e+00]    []  
144000    [4.34e-06, 7.58e-06]    [4.34e-06, 0.00e+00]    []  
145000    [6.18e-06, 9.73e-06]    [6.18e-06, 0.00e+00]    []  
146000    [4.33e-06, 7.54e-06]    [4.33e-06, 0.00e+00]    []  
147000    [4.23e-06, 7.43e-06]    [4.23e-06, 0.00e+00]    []  
148000    [1.34e-05, 2.32e-05]    [1.34e-05, 0.00e+00]    []  
149000    [7.03e-06, 2.02e-05]    [7.03e-06, 0.00e+00]    []  
150000    [5.36e-06, 1.16e-05]    [5.36e-06, 0.00e+00]    []  
151000    [4.19e-06, 7.35e-06]    [4.19e-06, 0.00e+00]    []  
152000    [6.96e-06, 1.19e-05]    [6.96e-06, 0.00e+00]    []  
153000    [6.22e-06, 1.00e-05]    [6.22e-06, 0.00e+00]    []  
154000    [5.39e-06, 2.54e-05]    [5.39e-06, 0.00e+00]    []  
155000    [6.43e-06, 2.74e-05]    [6.43e-06, 0.00e+00]    []  
156000    [4.63e-06, 2.52e-05]    [4.63e-06, 0.00e+00]    []  
157000    [3.98e-06, 7.33e-06]    [3.98e-06, 0.00e+00]    []  
158000    [4.08e-06, 7.62e-06]    [4.08e-06, 0.00e+00]    []  
159000    [5.69e-06, 3.05e-05]    [5.69e-06, 0.00e+00]    []  
160000    [5.52e-06, 1.10e-05]    [5.52e-06, 0.00e+00]    []  
161000    [5.43e-06, 1.15e-05]    [5.43e-06, 0.00e+00]    []  
162000    [3.79e-06, 7.10e-06]    [3.79e-06, 0.00e+00]    []  
163000    [4.40e-06, 8.44e-06]    [4.40e-06, 0.00e+00]    []  
164000    [3.79e-06, 7.17e-06]    [3.79e-06, 0.00e+00]    []  
165000    [3.76e-06, 7.15e-06]    [3.76e-06, 0.00e+00]    []  
166000    [3.70e-06, 7.06e-06]    [3.70e-06, 0.00e+00]    []  
167000    [3.95e-06, 1.19e-05]    [3.95e-06, 0.00e+00]    []  
168000    [9.65e-06, 1.56e-05]    [9.65e-06, 0.00e+00]    []  
169000    [3.83e-06, 7.29e-06]    [3.83e-06, 0.00e+00]    []  
170000    [4.30e-06, 8.44e-06]    [4.30e-06, 0.00e+00]    []  
171000    [3.66e-06, 7.08e-06]    [3.66e-06, 0.00e+00]    []  
172000    [4.02e-06, 7.61e-06]    [4.02e-06, 0.00e+00]    []  
173000    [3.53e-06, 7.13e-06]    [3.53e-06, 0.00e+00]    []  
174000    [3.72e-06, 8.20e-06]    [3.72e-06, 0.00e+00]    []  
175000    [5.48e-06, 9.66e-06]    [5.48e-06, 0.00e+00]    []  
176000    [4.19e-06, 8.08e-06]    [4.19e-06, 0.00e+00]    []  
177000    [3.49e-06, 7.01e-06]    [3.49e-06, 0.00e+00]    []  
178000    [3.44e-06, 6.91e-06]    [3.44e-06, 0.00e+00]    []  
179000    [3.78e-06, 8.25e-06]    [3.78e-06, 0.00e+00]    []  
180000    [4.43e-06, 1.15e-05]    [4.43e-06, 0.00e+00]    []  
181000    [8.34e-06, 1.25e-05]    [8.34e-06, 0.00e+00]    []  
182000    [3.64e-06, 8.34e-06]    [3.64e-06, 0.00e+00]    []  
183000    [3.34e-06, 6.85e-06]    [3.34e-06, 0.00e+00]    []  
184000    [3.34e-06, 6.83e-06]    [3.34e-06, 0.00e+00]    []  
185000    [4.12e-06, 2.51e-05]    [4.12e-06, 0.00e+00]    []  
186000    [5.49e-06, 1.46e-05]    [5.49e-06, 0.00e+00]    []  
187000    [3.74e-06, 7.42e-06]    [3.74e-06, 0.00e+00]    []  
188000    [3.28e-06, 6.82e-06]    [3.28e-06, 0.00e+00]    []  
189000    [3.25e-06, 6.88e-06]    [3.25e-06, 0.00e+00]    []  
190000    [3.23e-06, 7.07e-06]    [3.23e-06, 0.00e+00]    []  
191000    [3.37e-06, 7.63e-06]    [3.37e-06, 0.00e+00]    []  
192000    [4.17e-06, 8.44e-06]    [4.17e-06, 0.00e+00]    []  
193000    [3.56e-06, 7.30e-06]    [3.56e-06, 0.00e+00]    []  
194000    [3.82e-06, 3.89e-05]    [3.82e-06, 0.00e+00]    []  
195000    [3.73e-06, 7.64e-06]    [3.73e-06, 0.00e+00]    []  
196000    [3.46e-06, 7.18e-06]    [3.46e-06, 0.00e+00]    []  
197000    [3.05e-06, 6.71e-06]    [3.05e-06, 0.00e+00]    []  
198000    [3.02e-06, 6.63e-06]    [3.02e-06, 0.00e+00]    []  
199000    [3.69e-06, 2.90e-05]    [3.69e-06, 0.00e+00]    []  
200000    [3.56e-06, 1.09e-05]    [3.56e-06, 0.00e+00]    []  
201000    [3.90e-06, 7.77e-06]    [3.90e-06, 0.00e+00]    []  
202000    [2.95e-06, 6.59e-06]    [2.95e-06, 0.00e+00]    []  
203000    [2.94e-06, 6.57e-06]    [2.94e-06, 0.00e+00]    []  
204000    [1.04e-05, 1.73e-05]    [1.04e-05, 0.00e+00]    []  
205000    [7.01e-06, 2.35e-05]    [7.01e-06, 0.00e+00]    []  
206000    [4.41e-06, 8.32e-06]    [4.41e-06, 0.00e+00]    []  
207000    [2.93e-06, 8.04e-06]    [2.93e-06, 0.00e+00]    []  
208000    [2.86e-06, 6.65e-06]    [2.86e-06, 0.00e+00]    []  
209000    [3.53e-06, 1.06e-05]    [3.53e-06, 0.00e+00]    []  
210000    [2.95e-06, 6.73e-06]    [2.95e-06, 0.00e+00]    []  
211000    [2.78e-05, 4.29e-05]    [2.78e-05, 0.00e+00]    []  
212000    [2.78e-06, 6.45e-06]    [2.78e-06, 0.00e+00]    []  
213000    [4.52e-06, 8.36e-06]    [4.52e-06, 0.00e+00]    []  
214000    [2.86e-06, 6.57e-06]    [2.86e-06, 0.00e+00]    []  
215000    [3.51e-06, 1.59e-05]    [3.51e-06, 0.00e+00]    []  
216000    [2.74e-06, 6.41e-06]    [2.74e-06, 0.00e+00]    []  
217000    [2.76e-06, 6.56e-06]    [2.76e-06, 0.00e+00]    []  
218000    [2.75e-06, 6.49e-06]    [2.75e-06, 0.00e+00]    []  
219000    [2.83e-06, 8.66e-06]    [2.83e-06, 0.00e+00]    []  
220000    [2.72e-06, 6.44e-06]    [2.72e-06, 0.00e+00]    []  
221000    [6.18e-06, 1.09e-05]    [6.18e-06, 0.00e+00]    []  
222000    [3.09e-06, 8.73e-06]    [3.09e-06, 0.00e+00]    []  
223000    [8.84e-06, 2.06e-05]    [8.84e-06, 0.00e+00]    []  
224000    [3.01e-06, 6.72e-06]    [3.01e-06, 0.00e+00]    []  
225000    [2.69e-06, 6.43e-06]    [2.69e-06, 0.00e+00]    []  
226000    [2.61e-06, 6.34e-06]    [2.61e-06, 0.00e+00]    []  
227000    [1.12e-05, 3.29e-05]    [1.12e-05, 0.00e+00]    []  
228000    [3.33e-06, 8.21e-06]    [3.33e-06, 0.00e+00]    []  
229000    [2.71e-06, 6.62e-06]    [2.71e-06, 0.00e+00]    []  
230000    [2.97e-06, 6.69e-06]    [2.97e-06, 0.00e+00]    []  
231000    [2.55e-06, 6.31e-06]    [2.55e-06, 0.00e+00]    []  
232000    [2.88e-06, 8.13e-06]    [2.88e-06, 0.00e+00]    []  
233000    [4.54e-06, 8.54e-06]    [4.54e-06, 0.00e+00]    []  
234000    [4.55e-06, 9.01e-06]    [4.55e-06, 0.00e+00]    []  
235000    [2.93e-06, 1.54e-05]    [2.93e-06, 0.00e+00]    []  
236000    [2.53e-06, 6.27e-06]    [2.53e-06, 0.00e+00]    []  
237000    [2.69e-06, 6.58e-06]    [2.69e-06, 0.00e+00]    []  
238000    [3.56e-06, 8.31e-06]    [3.56e-06, 0.00e+00]    []  
239000    [2.49e-06, 6.84e-06]    [2.49e-06, 0.00e+00]    []  
240000    [2.47e-06, 6.20e-06]    [2.47e-06, 0.00e+00]    []  
241000    [2.46e-06, 6.21e-06]    [2.46e-06, 0.00e+00]    []  
242000    [2.44e-06, 6.77e-06]    [2.44e-06, 0.00e+00]    []  
243000    [2.90e-06, 7.09e-06]    [2.90e-06, 0.00e+00]    []  
244000    [3.68e-06, 1.52e-05]    [3.68e-06, 0.00e+00]    []  
245000    [2.63e-06, 6.36e-06]    [2.63e-06, 0.00e+00]    []  
246000    [2.40e-06, 6.22e-06]    [2.40e-06, 0.00e+00]    []  
247000    [2.73e-06, 6.66e-06]    [2.73e-06, 0.00e+00]    []  
248000    [2.97e-06, 1.05e-05]    [2.97e-06, 0.00e+00]    []  
249000    [3.80e-06, 1.48e-05]    [3.80e-06, 0.00e+00]    []  
250000    [5.15e-06, 9.60e-06]    [5.15e-06, 0.00e+00]    []  
251000    [1.18e-04, 1.37e-04]    [1.18e-04, 0.00e+00]    []  
252000    [2.34e-06, 6.14e-06]    [2.34e-06, 0.00e+00]    []  
253000    [2.38e-06, 6.21e-06]    [2.38e-06, 0.00e+00]    []  
254000    [7.44e-06, 2.23e-05]    [7.44e-06, 0.00e+00]    []  
255000    [2.69e-06, 1.02e-05]    [2.69e-06, 0.00e+00]    []  
256000    [2.33e-06, 6.13e-06]    [2.33e-06, 0.00e+00]    []  
257000    [2.30e-06, 6.10e-06]    [2.30e-06, 0.00e+00]    []  
258000    [2.75e-06, 6.68e-06]    [2.75e-06, 0.00e+00]    []  
259000    [2.53e-06, 9.68e-06]    [2.53e-06, 0.00e+00]    []  
260000    [5.80e-06, 1.07e-05]    [5.80e-06, 0.00e+00]    []  
261000    [2.28e-06, 6.11e-06]    [2.28e-06, 0.00e+00]    []  
262000    [2.26e-06, 6.05e-06]    [2.26e-06, 0.00e+00]    []  
263000    [2.68e-06, 6.59e-06]    [2.68e-06, 0.00e+00]    []  
264000    [2.28e-06, 6.05e-06]    [2.28e-06, 0.00e+00]    []  
265000    [2.34e-06, 6.12e-06]    [2.34e-06, 0.00e+00]    []  
266000    [2.23e-06, 6.04e-06]    [2.23e-06, 0.00e+00]    []  
267000    [2.75e-06, 6.83e-06]    [2.75e-06, 0.00e+00]    []  
268000    [2.33e-06, 6.16e-06]    [2.33e-06, 0.00e+00]    []  
269000    [2.03e-04, 2.13e-04]    [2.03e-04, 0.00e+00]    []  
270000    [2.21e-06, 6.03e-06]    [2.21e-06, 0.00e+00]    []  
271000    [2.21e-06, 6.04e-06]    [2.21e-06, 0.00e+00]    []  
272000    [2.35e-06, 6.16e-06]    [2.35e-06, 0.00e+00]    []  
273000    [2.23e-06, 6.06e-06]    [2.23e-06, 0.00e+00]    []  
274000    [2.75e-06, 7.32e-06]    [2.75e-06, 0.00e+00]    []  
275000    [2.24e-06, 6.11e-06]    [2.24e-06, 0.00e+00]    []  
276000    [2.19e-06, 6.05e-06]    [2.19e-06, 0.00e+00]    []  
277000    [2.17e-06, 6.00e-06]    [2.17e-06, 0.00e+00]    []  
278000    [7.15e-06, 2.23e-05]    [7.15e-06, 0.00e+00]    []  
279000    [2.18e-06, 6.02e-06]    [2.18e-06, 0.00e+00]    []  
280000    [2.41e-06, 6.25e-06]    [2.41e-06, 0.00e+00]    []  
281000    [2.17e-06, 6.02e-06]    [2.17e-06, 0.00e+00]    []  
282000    [2.13e-06, 5.98e-06]    [2.13e-06, 0.00e+00]    []  
283000    [3.59e-06, 1.66e-05]    [3.59e-06, 0.00e+00]    []  
284000    [2.25e-06, 6.46e-06]    [2.25e-06, 0.00e+00]    []  
285000    [3.23e-06, 2.45e-05]    [3.23e-06, 0.00e+00]    []  
286000    [2.11e-06, 5.98e-06]    [2.11e-06, 0.00e+00]    []  
287000    [2.11e-06, 5.96e-06]    [2.11e-06, 0.00e+00]    []  
288000    [7.13e-06, 1.54e-05]    [7.13e-06, 0.00e+00]    []  
289000    [2.81e-06, 8.23e-06]    [2.81e-06, 0.00e+00]    []  
290000    [4.07e-06, 1.37e-05]    [4.07e-06, 0.00e+00]    []  
291000    [2.52e-06, 6.09e-06]    [2.52e-06, 0.00e+00]    []  
292000    [2.15e-06, 5.97e-06]    [2.15e-06, 0.00e+00]    []  
293000    [2.13e-06, 6.36e-06]    [2.13e-06, 0.00e+00]    []  
294000    [2.39e-06, 9.81e-06]    [2.39e-06, 0.00e+00]    []  
295000    [4.11e-06, 8.27e-06]    [4.11e-06, 0.00e+00]    []  
296000    [2.27e-06, 6.94e-06]    [2.27e-06, 0.00e+00]    []  
297000    [2.13e-06, 5.98e-06]    [2.13e-06, 0.00e+00]    []  
298000    [2.07e-06, 5.93e-06]    [2.07e-06, 0.00e+00]    []  
299000    [2.11e-06, 5.97e-06]    [2.11e-06, 0.00e+00]    []  
300000    [3.39e-06, 9.45e-06]    [3.39e-06, 0.00e+00]    []  
301000    [8.64e-06, 1.46e-05]    [8.64e-06, 0.00e+00]    []  
302000    [3.65e-06, 1.37e-05]    [3.65e-06, 0.00e+00]    []  
303000    [2.07e-06, 5.97e-06]    [2.07e-06, 0.00e+00]    []  
304000    [2.04e-06, 5.92e-06]    [2.04e-06, 0.00e+00]    []  
305000    [4.45e-06, 2.25e-05]    [4.45e-06, 0.00e+00]    []  
306000    [2.49e-06, 6.92e-06]    [2.49e-06, 0.00e+00]    []  
307000    [1.15e-05, 1.78e-05]    [1.15e-05, 0.00e+00]    []  
308000    [2.15e-06, 6.05e-06]    [2.15e-06, 0.00e+00]    []  
309000    [2.02e-06, 5.91e-06]    [2.02e-06, 0.00e+00]    []  
310000    [2.02e-06, 6.14e-06]    [2.02e-06, 0.00e+00]    []  
311000    [2.21e-06, 6.14e-06]    [2.21e-06, 0.00e+00]    []  
312000    [2.52e-06, 6.51e-06]    [2.52e-06, 0.00e+00]    []  
313000    [2.34e-06, 1.36e-05]    [2.34e-06, 0.00e+00]    []  
314000    [6.58e-06, 1.24e-05]    [6.58e-06, 0.00e+00]    []  
315000    [1.98e-06, 5.90e-06]    [1.98e-06, 0.00e+00]    []  
316000    [2.00e-06, 5.92e-06]    [2.00e-06, 0.00e+00]    []  
317000    [2.14e-06, 6.20e-06]    [2.14e-06, 0.00e+00]    []  
318000    [1.97e-06, 5.89e-06]    [1.97e-06, 0.00e+00]    []  
319000    [2.10e-06, 1.04e-05]    [2.10e-06, 0.00e+00]    []  
320000    [1.98e-06, 5.89e-06]    [1.98e-06, 0.00e+00]    []  
321000    [1.99e-06, 5.88e-06]    [1.99e-06, 0.00e+00]    []  
322000    [2.53e-06, 6.48e-06]    [2.53e-06, 0.00e+00]    []  
