0 [0.001, 0.01]
156730 [1.031941e-03, 2.379872e-02]
156740 [1.027064e-03, 2.382986e-02]
156750 [1.006144e-03, 2.386140e-02]
156760 [9.952836e-04, 2.378637e-02]
156770 [9.952586e-04, 2.371803e-02]
156780 [9.969295e-04, 2.378720e-02]
156790 [9.907815e-04, 2.385537e-02]
156800 [9.236284e-04, 2.390236e-02]
156810 [1.048310e-03, 2.373264e-02]
156820 [9.951189e-04, 2.382173e-02]
156830 [9.922244e-04, 2.385619e-02]
156840 [1.007501e-03, 2.382295e-02]
156850 [9.826887e-04, 2.376463e-02]
156860 [1.008291e-03, 2.377924e-02]
156870 [1.019676e-03, 2.375118e-02]
156880 [1.038612e-03, 2.373290e-02]
156890 [9.933362e-04, 2.373923e-02]
156900 [9.498852e-04, 2.381849e-02]
156910 [9.871523e-04, 2.340687e-02]
156920 [9.517408e-04, 2.354765e-02]
156930 [9.971309e-04, 2.374175e-02]
156940 [1.012035e-03, 2.381642e-02]
156950 [1.007735e-03, 2.385260e-02]
156960 [1.006483e-03, 2.386500e-02]
156970 [9.990197e-04, 2.387294e-02]
156980 [9.685636e-04, 2.390238e-02]
156990 [9.800489e-04, 2.385924e-02]
157000 [1.044883e-03, 2.379869e-02]
157010 [1.016474e-03, 2.384549e-02]
157020 [9.956397e-04, 2.388170e-02]
157030 [9.854278e-04, 2.388786e-02]
157040 [9.862377e-04, 2.383574e-02]
157050 [1.021313e-03, 2.379186e-02]
157060 [1.047978e-03, 2.380804e-02]
157070 [1.050389e-03, 2.379978e-02]
157080 [1.008114e-03, 2.376658e-02]
157090 [9.854425e-04, 2.384160e-02]
157100 [9.900555e-04, 2.387216e-02]
157110 [9.796745e-04, 2.382999e-02]
157120 [1.003359e-03, 2.374865e-02]
157130 [1.024396e-03, 2.380361e-02]
157140 [1.062902e-03, 2.380124e-02]
157150 [1.024513e-03, 2.378642e-02]
157160 [9.792729e-04, 2.384436e-02]
157170 [1.037846e-03, 2.381920e-02]
157180 [1.019842e-03, 2.383984e-02]
157190 [9.892705e-04, 2.379327e-02]
157200 [9.921847e-04, 2.380967e-02]
157210 [1.002292e-03, 2.385646e-02]
157220 [9.867132e-04, 2.388628e-02]
157230 [9.492837e-04, 2.391052e-02]
157240 [1.041544e-03, 2.371674e-02]
157250 [9.719651e-04, 2.367853e-02]
157260 [9.973660e-04, 2.377706e-02]
157270 [1.022320e-03, 2.382779e-02]
157280 [1.020679e-03, 2.385441e-02]
157290 [1.019375e-03, 2.386655e-02]
157300 [1.031824e-03, 2.383781e-02]
157310 [1.043105e-03, 2.370160e-02]
157320 [1.002485e-03, 2.372317e-02]
157330 [9.840725e-04, 2.383516e-02]
157340 [9.803042e-04, 2.388066e-02]
157350 [9.606646e-04, 2.388043e-02]
157360 [9.966949e-04, 2.369453e-02]
157370 [1.013826e-03, 2.373817e-02]
157380 [1.001271e-03, 2.384050e-02]
157390 [9.961844e-04, 2.387105e-02]
157400 [9.765360e-04, 2.389929e-02]
157410 [9.772975e-04, 2.386405e-02]
157420 [1.033448e-03, 2.373688e-02]
157430 [1.022177e-03, 2.377485e-02]
157440 [9.902278e-04, 2.386750e-02]
157450 [9.890385e-04, 2.388796e-02]
157460 [9.983574e-04, 2.387776e-02]
157470 [9.903213e-04, 2.383769e-02]
157480 [9.815767e-04, 2.379803e-02]
157490 [9.713161e-04, 2.385173e-02]
157500 [9.746156e-04, 2.381137e-02]
157510 [1.034030e-03, 2.367634e-02]
157520 [1.004728e-03, 2.381467e-02]
157530 [1.005440e-03, 2.385377e-02]
157540 [9.868830e-04, 2.387515e-02]
157550 [9.767454e-04, 2.379367e-02]
157560 [9.838564e-04, 2.380763e-02]
157570 [9.540761e-04, 2.387886e-02]
157580 [1.004998e-03, 2.382271e-02]
157590 [1.028048e-03, 2.381067e-02]
157600 [1.029920e-03, 2.376074e-02]
157610 [1.008910e-03, 2.380042e-02]
157620 [1.022919e-03, 2.383145e-02]
157630 [1.070986e-03, 2.379368e-02]
157640 [1.009317e-03, 2.379803e-02]
157650 [9.754392e-04, 2.381658e-02]
157660 [1.008126e-03, 2.376134e-02]
157670 [1.009867e-03, 2.379197e-02]
157680 [1.018614e-03, 2.384191e-02]
157690 [1.024891e-03, 2.385354e-02]
157700 [1.060819e-03, 2.381506e-02]
157710 [1.016391e-03, 2.374968e-02]
157720 [9.745170e-04, 2.378897e-02]
157730 [1.003078e-03, 2.381026e-02]
157740 [9.942675e-04, 2.383893e-02]
157750 [1.012498e-03, 2.379505e-02]
157760 [1.033432e-03, 2.377315e-02]
157770 [1.057600e-03, 2.371936e-02]
157780 [9.750113e-04, 2.381612e-02]
157790 [1.004255e-03, 2.384512e-02]
157800 [1.020372e-03, 2.383939e-02]
157810 [1.008562e-03, 2.386990e-02]
157820 [1.004032e-03, 2.388164e-02]
157830 [9.842056e-04, 2.370580e-02]
157840 [9.668969e-04, 2.374381e-02]
157850 [9.332803e-04, 2.387284e-02]
157860 [1.039325e-03, 2.375884e-02]
157870 [1.014336e-03, 2.382806e-02]
157880 [9.969637e-04, 2.387680e-02]
157890 [1.008078e-03, 2.383481e-02]
157900 [1.027493e-03, 2.372391e-02]
157910 [1.011647e-03, 2.377963e-02]
157920 [1.006066e-03, 2.385226e-02]
157930 [9.870310e-04, 2.389901e-02]
157940 [9.541732e-04, 2.384244e-02]
157950 [1.051122e-03, 2.367090e-02]
157960 [9.812617e-04, 2.383637e-02]
157970 [1.017030e-03, 2.384973e-02]
157980 [9.870906e-04, 2.386905e-02]
157990 [9.643504e-04, 2.382361e-02]
158000 [1.003269e-03, 2.376124e-02]
158010 [1.023452e-03, 2.382181e-02]
158020 [9.451964e-04, 2.364522e-02]
158030 [1.013628e-03, 2.354328e-02]
158040 [9.534613e-04, 2.368084e-02]
158050 [9.364260e-04, 2.327346e-02]
158060 [9.452200e-04, 2.340241e-02]
158070 [9.729782e-04, 2.369725e-02]
158080 [1.006932e-03, 2.375850e-02]
158090 [1.002490e-03, 2.380759e-02]
158100 [1.007774e-03, 2.383215e-02]
158110 [1.008096e-03, 2.384589e-02]
158120 [1.008269e-03, 2.385725e-02]
158130 [1.003954e-03, 2.387230e-02]
158140 [9.635524e-04, 2.391403e-02]
158150 [9.939612e-04, 2.384002e-02]
158160 [1.035492e-03, 2.380344e-02]
158170 [9.902235e-04, 2.388323e-02]
158180 [1.032393e-03, 2.385403e-02]
158190 [1.020549e-03, 2.387111e-02]
158200 [1.009729e-03, 2.388719e-02]
158210 [1.004681e-03, 2.389419e-02]
158220 [9.860755e-04, 2.391088e-02]
158230 [9.659455e-04, 2.390929e-02]
158240 [1.034278e-03, 2.380619e-02]
158250 [1.037062e-03, 2.380267e-02]
158260 [9.987570e-04, 2.387094e-02]
158270 [9.903171e-04, 2.389101e-02]
158280 [9.978678e-04, 2.386143e-02]
158290 [1.009637e-03, 2.385958e-02]
158300 [1.015251e-03, 2.387628e-02]
158310 [1.018352e-03, 2.388166e-02]
158320 [1.033163e-03, 2.383322e-02]
158330 [1.086775e-03, 2.361283e-02]
158340 [9.488963e-04, 2.377867e-02]
158350 [1.036251e-03, 2.378546e-02]
158360 [9.974665e-04, 2.386784e-02]
158370 [1.017003e-03, 2.387008e-02]
158380 [1.028765e-03, 2.387216e-02]
158390 [1.029026e-03, 2.387351e-02]
158400 [1.038384e-03, 2.384698e-02]
158410 [1.023358e-03, 2.368430e-02]
158420 [1.012355e-03, 2.374599e-02]
158430 [1.020557e-03, 2.383422e-02]
158440 [1.045083e-03, 2.383944e-02]
158450 [1.084617e-03, 2.376962e-02]
158460 [9.647079e-04, 2.384223e-02]
158470 [1.033123e-03, 2.382142e-02]
158480 [1.021018e-03, 2.386412e-02]
158490 [1.002544e-03, 2.388492e-02]
158500 [9.961190e-04, 2.380106e-02]
158510 [1.000248e-03, 2.377415e-02]
158520 [1.005718e-03, 2.384905e-02]
158530 [1.005113e-03, 2.388416e-02]
158540 [9.444297e-04, 2.394460e-02]
158550 [1.039305e-03, 2.377298e-02]
158560 [9.930495e-04, 2.380981e-02]
158570 [1.017207e-03, 2.383946e-02]
158580 [1.027521e-03, 2.385835e-02]
158590 [1.004058e-03, 2.386999e-02]
158600 [1.004103e-03, 2.374968e-02]
158610 [9.968368e-04, 2.379607e-02]
158620 [1.010013e-03, 2.385560e-02]
158630 [1.013503e-03, 2.386699e-02]
158640 [9.950196e-04, 2.379525e-02]
158650 [9.336036e-04, 2.375053e-02]
158660 [9.986804e-04, 2.376783e-02]
158670 [1.045375e-03, 2.380433e-02]
158680 [1.026489e-03, 2.384233e-02]
158690 [1.014913e-03, 2.387632e-02]
158700 [1.010272e-03, 2.385948e-02]
158710 [1.020057e-03, 2.374665e-02]
158720 [1.066783e-03, 2.375355e-02]
158730 [1.022222e-03, 2.379113e-02]
158740 [9.781006e-04, 2.386781e-02]
158750 [1.011649e-03, 2.387308e-02]
158760 [1.034877e-03, 2.386405e-02]
158770 [1.044234e-03, 2.381614e-02]
158780 [1.002723e-03, 2.373875e-02]
158790 [1.010090e-03, 2.381563e-02]
158800 [1.011964e-03, 2.387103e-02]
158810 [9.848153e-04, 2.391200e-02]
158820 [9.596961e-04, 2.382643e-02]
158830 [1.017399e-03, 2.372364e-02]
158840 [1.015981e-03, 2.381456e-02]
158850 [1.012261e-03, 2.386723e-02]
158860 [1.012780e-03, 2.381085e-02]
158870 [1.013558e-03, 2.375022e-02]
158880 [1.004022e-03, 2.382640e-02]
158890 [1.036680e-03, 2.382650e-02]
158900 [1.031838e-03, 2.381384e-02]
158910 [1.017867e-03, 2.378554e-02]
158920 [1.004701e-03, 2.385629e-02]
158930 [9.940569e-04, 2.390312e-02]
158940 [9.743329e-04, 2.391282e-02]
158950 [9.973878e-04, 2.383165e-02]
158960 [1.043595e-03, 2.377555e-02]
158970 [1.030444e-03, 2.379140e-02]
158980 [1.012710e-03, 2.376868e-02]
158990 [1.012647e-03, 2.381874e-02]
159000 [1.020754e-03, 2.386303e-02]
159010 [1.047089e-03, 2.385276e-02]
159020 [1.089397e-03, 2.377586e-02]
159030 [9.561388e-04, 2.383733e-02]
159040 [1.030550e-03, 2.369771e-02]
159050 [9.950978e-04, 2.379281e-02]
159060 [1.008266e-03, 2.385776e-02]
159070 [1.023606e-03, 2.385090e-02]
159080 [9.998293e-04, 2.378102e-02]
159090 [1.006843e-03, 2.380907e-02]
159100 [1.014906e-03, 2.385986e-02]
159110 [1.009752e-03, 2.388933e-02]
159120 [9.573566e-04, 2.391218e-02]
159130 [1.010149e-03, 2.369944e-02]
159140 [1.004480e-03, 2.375289e-02]
159150 [1.007125e-03, 2.382142e-02]
159160 [9.858010e-04, 2.377070e-02]
159170 [1.005657e-03, 2.378015e-02]
159180 [1.014970e-03, 2.385917e-02]
159190 [1.025698e-03, 2.386869e-02]
159200 [1.063378e-03, 2.383511e-02]
159210 [1.024724e-03, 2.377695e-02]
159220 [1.008261e-03, 2.376891e-02]
159230 [1.010571e-03, 2.384684e-02]
159240 [1.009490e-03, 2.388326e-02]
159250 [1.015694e-03, 2.383962e-02]
159260 [9.824616e-04, 2.376413e-02]
159270 [1.027676e-03, 2.380150e-02]
159280 [1.011889e-03, 2.387230e-02]
159290 [1.011727e-03, 2.388819e-02]
159300 [9.769290e-04, 2.379260e-02]
159310 [9.783594e-04, 2.372014e-02]
159320 [9.949614e-04, 2.383208e-02]
159330 [9.873749e-04, 2.389955e-02]
159340 [9.527446e-04, 2.391608e-02]
159350 [1.051092e-03, 2.379963e-02]
159360 [1.015332e-03, 2.386213e-02]
159370 [9.944350e-04, 2.381658e-02]
159380 [9.999346e-04, 2.376062e-02]
159390 [1.011948e-03, 2.383033e-02]
159400 [1.030486e-03, 2.385897e-02]
159410 [1.072289e-03, 2.382672e-02]
159420 [1.031647e-03, 2.381948e-02]
159430 [9.836918e-04, 2.381925e-02]
159440 [1.024673e-03, 2.382543e-02]
159450 [1.032055e-03, 2.385080e-02]
159460 [1.030329e-03, 2.387591e-02]
159470 [1.046104e-03, 2.380242e-02]
159480 [1.019744e-03, 2.371575e-02]
159490 [9.999437e-04, 2.380642e-02]
159500 [9.913812e-04, 2.388385e-02]
159510 [9.641165e-04, 2.391798e-02]
159520 [1.008662e-03, 2.383445e-02]
159530 [1.043565e-03, 2.378841e-02]
159540 [1.017785e-03, 2.384835e-02]
159550 [9.977393e-04, 2.365168e-02]
159560 [9.979733e-04, 2.369568e-02]
159570 [1.016795e-03, 2.382084e-02]
159580 [1.040837e-03, 2.384268e-02]
159590 [1.090479e-03, 2.378894e-02]
159600 [9.808178e-04, 2.387158e-02]
159610 [1.019762e-03, 2.384741e-02]
159620 [1.031351e-03, 2.386535e-02]
159630 [1.010610e-03, 2.385522e-02]
159640 [9.953423e-04, 2.376931e-02]
159650 [9.962182e-04, 2.384840e-02]
159660 [9.880312e-04, 2.389743e-02]
159670 [9.572722e-04, 2.380386e-02]
159680 [1.027826e-03, 2.369323e-02]
159690 [1.008985e-03, 2.382564e-02]
159700 [1.004217e-03, 2.388091e-02]
159710 [9.919762e-04, 2.391394e-02]
159720 [9.707481e-04, 2.391782e-02]
159730 [1.016122e-03, 2.385452e-02]
159740 [1.045563e-03, 2.384867e-02]
159750 [1.042679e-03, 2.384973e-02]
159760 [1.005991e-03, 2.381548e-02]
159770 [9.784075e-04, 2.384445e-02]
159780 [9.905110e-04, 2.388419e-02]
159790 [9.791545e-04, 2.389591e-02]
159800 [9.847012e-04, 2.380928e-02]
159810 [1.028500e-03, 2.369243e-02]
159820 [1.005409e-03, 2.382720e-02]
159830 [1.011284e-03, 2.387609e-02]
159840 [9.867086e-04, 2.391829e-02]
159850 [9.678392e-04, 2.391963e-02]
159860 [1.032232e-03, 2.382938e-02]
159870 [1.034450e-03, 2.383569e-02]
159880 [1.007292e-03, 2.382159e-02]
159890 [9.950339e-04, 2.382373e-02]
159900 [1.022517e-03, 2.373116e-02]
159910 [1.047442e-03, 2.376603e-02]
159920 [1.023665e-03, 2.382328e-02]
159930 [9.990339e-04, 2.387309e-02]
159940 [9.310113e-04, 2.391533e-02]
159950 [1.045061e-03, 2.369305e-02]
159960 [9.826372e-04, 2.380763e-02]
159970 [1.000905e-03, 2.377446e-02]
159980 [9.739491e-04, 2.375161e-02]
159990 [9.623200e-04, 2.334929e-02]
160000 [8.866930e-04, 2.276525e-02]
160010 [9.107808e-04, 2.310560e-02]
160020 [9.394690e-04, 2.357493e-02]
160030 [9.942993e-04, 2.370520e-02]
160040 [9.994491e-04, 2.379679e-02]
160050 [1.001290e-03, 2.383872e-02]
160060 [1.012518e-03, 2.383896e-02]
160070 [1.016222e-03, 2.384812e-02]
160080 [1.016257e-03, 2.386175e-02]
160090 [1.019317e-03, 2.386572e-02]
160100 [1.033739e-03, 2.385588e-02]
160110 [1.098540e-03, 2.377954e-02]
160120 [9.672237e-04, 2.386664e-02]
160130 [1.033649e-03, 2.379227e-02]
160140 [1.005370e-03, 2.386130e-02]
160150 [1.010945e-03, 2.388420e-02]
160160 [1.029393e-03, 2.387607e-02]
160170 [1.025568e-03, 2.388564e-02]
160180 [1.022064e-03, 2.389235e-02]
160190 [1.022281e-03, 2.389460e-02]
160200 [1.025882e-03, 2.389368e-02]
160210 [1.053027e-03, 2.386792e-02]
160220 [1.089455e-03, 2.378232e-02]
160230 [9.901031e-04, 2.383587e-02]
160240 [1.022613e-03, 2.385378e-02]
160250 [1.017160e-03, 2.388733e-02]
160260 [1.028687e-03, 2.388819e-02]
160270 [1.014001e-03, 2.390916e-02]
160280 [1.021115e-03, 2.390040e-02]
160290 [9.922081e-04, 2.382820e-02]
160300 [9.971501e-04, 2.380693e-02]
160310 [1.014957e-03, 2.386239e-02]
160320 [1.012021e-03, 2.386773e-02]
160330 [9.567311e-04, 2.384990e-02]
160340 [1.001091e-03, 2.383258e-02]
160350 [1.047225e-03, 2.384166e-02]
160360 [1.043950e-03, 2.385879e-02]
160370 [1.023769e-03, 2.389124e-02]
160380 [1.019655e-03, 2.390886e-02]
160390 [1.006120e-03, 2.392286e-02]
160400 [9.395670e-04, 2.396667e-02]
160410 [1.059036e-03, 2.377996e-02]
160420 [9.985942e-04, 2.387113e-02]
160430 [1.016474e-03, 2.388623e-02]
160440 [1.030192e-03, 2.387752e-02]
160450 [1.000004e-03, 2.378337e-02]
160460 [1.000291e-03, 2.382537e-02]
160470 [1.019941e-03, 2.386953e-02]
160480 [1.016343e-03, 2.389337e-02]
160490 [1.002396e-03, 2.387473e-02]
160500 [9.419732e-04, 2.385377e-02]
160510 [1.023129e-03, 2.379112e-02]
160520 [1.035143e-03, 2.383493e-02]
160530 [1.005806e-03, 2.389043e-02]
160540 [1.009934e-03, 2.390582e-02]
160550 [9.918882e-04, 2.391530e-02]
160560 [9.808396e-04, 2.390944e-02]
160570 [1.017718e-03, 2.386334e-02]
160580 [1.048793e-03, 2.383321e-02]
160590 [1.034646e-03, 2.375376e-02]
160600 [9.968329e-04, 2.383485e-02]
160610 [1.002523e-03, 2.389669e-02]
160620 [9.806493e-04, 2.391244e-02]
160630 [9.863131e-04, 2.389171e-02]
160640 [1.042152e-03, 2.385801e-02]
160650 [1.053635e-03, 2.385830e-02]
160660 [9.931063e-04, 2.375869e-02]
160670 [9.843829e-04, 2.377778e-02]
160680 [1.014378e-03, 2.384391e-02]
160690 [1.030447e-03, 2.387252e-02]
160700 [1.060630e-03, 2.383600e-02]
160710 [1.025762e-03, 2.373038e-02]
160720 [9.926803e-04, 2.381332e-02]
160730 [9.913670e-04, 2.388487e-02]
160740 [9.755863e-04, 2.391100e-02]
160750 [9.990664e-04, 2.386093e-02]
160760 [1.031734e-03, 2.386070e-02]
160770 [1.045906e-03, 2.384907e-02]
160780 [1.017276e-03, 2.379291e-02]
160790 [1.008136e-03, 2.385329e-02]
160800 [1.005698e-03, 2.389744e-02]
160810 [9.335857e-04, 2.395490e-02]
160820 [1.062113e-03, 2.371035e-02]
160830 [9.758644e-04, 2.383907e-02]
160840 [1.034953e-03, 2.385330e-02]
160850 [1.021525e-03, 2.389617e-02]
160860 [1.014011e-03, 2.391050e-02]
160870 [1.019592e-03, 2.385397e-02]
160880 [1.022028e-03, 2.371695e-02]
160890 [1.010312e-03, 2.381663e-02]
160900 [1.014112e-03, 2.388928e-02]
160910 [9.947174e-04, 2.391478e-02]
160920 [9.537622e-04, 2.382256e-02]
160930 [1.019395e-03, 2.374919e-02]
160940 [1.034882e-03, 2.382538e-02]
160950 [1.037193e-03, 2.380780e-02]
160960 [9.810019e-04, 2.379401e-02]
160970 [9.809901e-04, 2.386516e-02]
160980 [9.792470e-04, 2.389005e-02]
160990 [1.001168e-03, 2.387713e-02]
161000 [1.026178e-03, 2.389282e-02]
161010 [1.045177e-03, 2.388521e-02]
161020 [1.085904e-03, 2.382648e-02]
161030 [9.944497e-04, 2.382224e-02]
161040 [9.997868e-04, 2.382145e-02]
161050 [1.041580e-03, 2.385135e-02]
161060 [1.024634e-03, 2.389455e-02]
161070 [1.024077e-03, 2.389031e-02]
161080 [1.042037e-03, 2.368253e-02]
161090 [9.981513e-04, 2.373103e-02]
161100 [9.957550e-04, 2.384843e-02]
161110 [9.906471e-04, 2.390494e-02]
161120 [9.794781e-04, 2.390905e-02]
161130 [1.013953e-03, 2.388230e-02]
161140 [1.011428e-03, 2.381279e-02]
161150 [9.837111e-04, 2.368681e-02]
161160 [9.939187e-04, 2.381616e-02]
161170 [9.730981e-04, 2.391688e-02]
161180 [9.854881e-04, 2.387755e-02]
161190 [1.057500e-03, 2.381709e-02]
161200 [9.996503e-04, 2.386047e-02]
161210 [9.991054e-04, 2.382520e-02]
161220 [1.029647e-03, 2.385620e-02]
161230 [1.038579e-03, 2.387858e-02]
161240 [1.051593e-03, 2.386695e-02]
161250 [1.067326e-03, 2.383851e-02]
161260 [1.029623e-03, 2.387231e-02]
161270 [1.009810e-03, 2.389502e-02]
161280 [1.011378e-03, 2.382628e-02]
161290 [1.025817e-03, 2.381520e-02]
161300 [1.061396e-03, 2.377124e-02]
161310 [1.028908e-03, 2.380431e-02]
161320 [9.927795e-04, 2.387826e-02]
161330 [1.027958e-03, 2.388169e-02]
161340 [1.042217e-03, 2.387865e-02]
161350 [1.032964e-03, 2.382091e-02]
161360 [1.011135e-03, 2.374056e-02]
161370 [1.022049e-03, 2.382625e-02]
161380 [1.056126e-03, 2.384084e-02]
161390 [1.048513e-03, 2.374545e-02]
161400 [9.717558e-04, 2.383074e-02]
161410 [1.040520e-03, 2.384211e-02]
161420 [1.007815e-03, 2.390531e-02]
161430 [1.007222e-03, 2.386482e-02]
161440 [9.727015e-04, 2.376448e-02]
161450 [9.869996e-04, 2.382339e-02]
161460 [1.008612e-03, 2.387891e-02]
161470 [9.901512e-04, 2.392321e-02]
161480 [9.631173e-04, 2.390376e-02]
161490 [1.049488e-03, 2.377884e-02]
161500 [1.011835e-03, 2.387552e-02]
161510 [1.004019e-03, 2.391796e-02]
161520 [1.017919e-03, 2.391605e-02]
161530 [1.026426e-03, 2.390691e-02]
161540 [1.026935e-03, 2.382176e-02]
161550 [1.044157e-03, 2.376496e-02]
161560 [1.064648e-03, 2.379070e-02]
161570 [9.978923e-04, 2.387758e-02]
161580 [9.771553e-04, 2.387068e-02]
161590 [1.019434e-03, 2.372421e-02]
161600 [1.022347e-03, 2.381963e-02]
161610 [1.017101e-03, 2.388352e-02]
161620 [1.010631e-03, 2.390886e-02]
161630 [9.740459e-04, 2.390502e-02]
161640 [9.900148e-04, 2.384634e-02]
161650 [1.022084e-03, 2.384189e-02]
161660 [1.020680e-03, 2.387504e-02]
161670 [9.893952e-04, 2.384900e-02]
161680 [9.494716e-04, 2.386674e-02]
161690 [1.043274e-03, 2.381919e-02]
161700 [1.036006e-03, 2.387057e-02]
161710 [1.019680e-03, 2.389289e-02]
161720 [1.027032e-03, 2.386789e-02]
161730 [1.036658e-03, 2.380835e-02]
161740 [1.057870e-03, 2.381254e-02]
161750 [1.053942e-03, 2.382131e-02]
161760 [1.024380e-03, 2.380048e-02]
161770 [1.008665e-03, 2.383747e-02]
161780 [1.009309e-03, 2.388779e-02]
161790 [9.850764e-04, 2.393949e-02]
161800 [9.762637e-04, 2.390477e-02]
161810 [1.057386e-03, 2.374794e-02]
161820 [9.856704e-04, 2.385950e-02]
161830 [1.032775e-03, 2.386931e-02]
161840 [1.029814e-03, 2.389516e-02]
161850 [1.013382e-03, 2.387183e-02]
161860 [1.004075e-03, 2.364665e-02]
161870 [1.009584e-03, 2.375134e-02]
161880 [1.028165e-03, 2.385297e-02]
161890 [1.074654e-03, 2.383413e-02]
161900 [1.038777e-03, 2.383914e-02]
161910 [9.867380e-04, 2.387729e-02]
161920 [1.044981e-03, 2.382679e-02]
161930 [1.016919e-03, 2.386399e-02]
161940 [1.008458e-03, 2.387420e-02]
161950 [1.009974e-03, 2.390398e-02]
161960 [9.748694e-04, 2.387755e-02]
161970 [1.005903e-03, 2.378158e-02]
161980 [1.026385e-03, 2.384437e-02]
161990 [1.044618e-03, 2.386852e-02]
162000 [1.080620e-03, 2.383029e-02]
162010 [1.009636e-03, 2.387389e-02]
162020 [9.873745e-04, 2.389043e-02]
162030 [1.015557e-03, 2.384408e-02]
162040 [1.037014e-03, 2.386197e-02]
162050 [1.042254e-03, 2.388020e-02]
162060 [1.062374e-03, 2.387118e-02]
162070 [1.060409e-03, 2.381908e-02]
162080 [9.549565e-04, 2.380248e-02]
162090 [1.047297e-03, 2.380369e-02]
162100 [1.018559e-03, 2.389386e-02]
162110 [1.012034e-03, 2.382817e-02]
162120 [1.013311e-03, 2.368202e-02]
162130 [1.008744e-03, 2.381243e-02]
162140 [1.008160e-03, 2.390038e-02]
162150 [9.872363e-04, 2.393910e-02]
162160 [9.762854e-04, 2.391857e-02]
162170 [1.049789e-03, 2.379870e-02]
162180 [1.012134e-03, 2.381434e-02]
162190 [1.004425e-03, 2.383929e-02]
162200 [1.013423e-03, 2.389180e-02]
162210 [1.021788e-03, 2.390896e-02]
162220 [1.017661e-03, 2.392265e-02]
162230 [9.893596e-04, 2.389687e-02]
162240 [9.555588e-04, 2.384112e-02]
162250 [1.007905e-03, 2.381709e-02]
162260 [1.043198e-03, 2.383952e-02]
162270 [1.050585e-03, 2.386137e-02]
162280 [1.049951e-03, 2.384645e-02]
162290 [1.032871e-03, 2.387452e-02]
162300 [1.021088e-03, 2.386822e-02]
162310 [9.944312e-04, 2.386677e-02]
162320 [9.616785e-04, 2.393688e-02]
162330 [1.019257e-03, 2.385215e-02]
162340 [1.044310e-03, 2.383028e-02]
162350 [1.027286e-03, 2.387826e-02]
162360 [9.857585e-04, 2.381450e-02]
162370 [9.751177e-04, 2.373841e-02]
162380 [1.027999e-03, 2.380726e-02]
162390 [1.049389e-03, 2.384094e-02]
162400 [1.050231e-03, 2.385342e-02]
162410 [1.045189e-03, 2.387257e-02]
162420 [1.052821e-03, 2.387429e-02]
162430 [1.044030e-03, 2.376702e-02]
162440 [1.001103e-03, 2.379150e-02]
162450 [1.007391e-03, 2.388212e-02]
162460 [9.762651e-04, 2.394607e-02]
162470 [9.941142e-04, 2.389134e-02]
162480 [1.054719e-03, 2.381815e-02]
162490 [9.994103e-04, 2.384627e-02]
162500 [1.003220e-03, 2.384862e-02]
162510 [1.021668e-03, 2.387980e-02]
162520 [1.033388e-03, 2.389593e-02]
162530 [1.064052e-03, 2.384230e-02]
162540 [1.023709e-03, 2.372862e-02]
162550 [9.904661e-04, 2.383717e-02]
162560 [1.005064e-03, 2.390379e-02]
162570 [1.018254e-03, 2.390906e-02]
162580 [1.005622e-03, 2.390654e-02]
162590 [9.679001e-04, 2.380664e-02]
162600 [9.855866e-04, 2.383715e-02]
162610 [1.022118e-03, 2.386616e-02]
162620 [1.043511e-03, 2.387458e-02]
162630 [1.076697e-03, 2.383607e-02]
162640 [1.028902e-03, 2.385139e-02]
162650 [9.965004e-04, 2.391752e-02]
162660 [1.031782e-03, 2.388007e-02]
162670 [1.073273e-03, 2.376015e-02]
162680 [9.849648e-04, 2.385061e-02]
162690 [1.019406e-03, 2.388371e-02]
162700 [1.039964e-03, 2.388985e-02]
162710 [1.031677e-03, 2.391294e-02]
162720 [1.027127e-03, 2.388334e-02]
162730 [1.001268e-03, 2.381847e-02]
162740 [9.675592e-04, 2.390445e-02]
162750 [9.944557e-04, 2.386449e-02]
162760 [1.052745e-03, 2.376967e-02]
162770 [1.003141e-03, 2.382600e-02]
162780 [1.009987e-03, 2.388553e-02]
162790 [1.021121e-03, 2.390547e-02]
162800 [1.009702e-03, 2.390435e-02]
162810 [9.750701e-04, 2.381867e-02]
162820 [9.826166e-04, 2.382252e-02]
162830 [1.005469e-03, 2.387771e-02]
162840 [1.001912e-03, 2.392348e-02]
162850 [9.677210e-04, 2.396129e-02]
162860 [1.021521e-03, 2.387467e-02]
162870 [1.035764e-03, 2.379453e-02]
162880 [9.921279e-04, 2.382519e-02]
162890 [1.023821e-03, 2.386425e-02]
162900 [1.031997e-03, 2.388105e-02]
162910 [1.066528e-03, 2.379744e-02]
162920 [1.036125e-03, 2.383372e-02]
162930 [1.018799e-03, 2.386446e-02]
162940 [1.014538e-03, 2.380976e-02]
162950 [1.006704e-03, 2.377715e-02]
162960 [9.925237e-04, 2.388480e-02]
162970 [9.549186e-04, 2.394206e-02]
162980 [1.044245e-03, 2.381838e-02]
162990 [1.040560e-03, 2.384399e-02]
163000 [9.852847e-04, 2.386645e-02]
163010 [1.010843e-03, 2.380167e-02]
163020 [1.023724e-03, 2.385104e-02]
163030 [1.039438e-03, 2.386360e-02]
163040 [1.029414e-03, 2.379321e-02]
163050 [1.039486e-03, 2.378314e-02]
163060 [9.612108e-04, 2.365164e-02]
163070 [9.057883e-04, 2.330826e-02]
